Block,Price Oracle 0,Price Oracle 1,Price Scale 0,Price Scale 1,Fee,VP,A,Gamma,Fee_Gamma,D,lp_price,xcp_profit,xcp_profit_a
8919492,43962715385226937629047,2241283276496368172157,44023776367812076338663,2248978847570875694404,19747229,1004223097919897195,540000,80500000000000,400000000000000,1115378695661719409421502,1391389343479893918053,1008443750992898764,1008443744507693376
8920019,43963051030725226942140,2241321398662380149070,44023776367812076338663,2248978847570875694404,19358953,1004223159830045855,540000,80500000000000,400000000000000,1115378764424587942320869,1391485335648925960609,1008443813163249822,1008443744507693376
8920546,43959960826833133511728,2240967809161352305925,44023776367812076338663,2248978847570875694404,20680489,1004223378660728305,540000,80500000000000,400000000000000,1115379007477233980577982,1391471479161570039419,1008444032913656576,1008443744507693376
8921073,43958584796672432308752,2240805909854982392435,44023776367812076338663,2248978847570875694404,20576323,1004223385558175664,540000,80500000000000,400000000000000,1115392506500097410299153,1391344534035804662722,1008443947182004968,1008443930606020239
8921600,43976256015708037237236,2241776886549862678603,44010736292491381626327,2247343527155251798219,14423904,1004223094657554069,540000,80500000000000,400000000000000,1115011656899276148990798,1391680066740043362319,1008445114125722348,1008443930606020239
8922127,43984275559917994515240,2241758396731825525781,44010736292491381626327,2247343527155251798219,16744986,1004223493175511295,540000,80500000000000,400000000000000,1115012099382794158305862,1391805607039128286748,1008445514319154457,1008443930606020239
8922654,44061987470464150241390,2246191857976262078269,44001842769987823467614,2242905692800679401207,20768154,1004227341622880955,540000,80500000000000,400000000000000,1114206885301228520313840,1392609116509189724410,1008450647336928635,1008443930606020239
8923181,44117497773292450241317,2248996903221466008140,44022879275401708656599,2244015778995413946051,19605455,1004226170229519534,540000,80500000000000,400000000000000,1114566935713695506853482,1394494647437408375734,1008450647342247887,1008443930606020239
8923708,44134493903289145646228,2249874552172513005658,44022879275401708656599,2244015778995413946051,19605455,1004226170229519534,540000,80500000000000,400000000000000,1114566935713695506853482,1394494647437408375734,1008450647342247887,1008443930606020239
8924235,44143115597309777051454,2250316355091895874880,44022879275401708656599,2244015778995413946051,19613445,1004226359850914214,540000,80500000000000,400000000000000,1114567146170008118009505,1395254090214362721866,1008450837761322676,1008443930606020239
8924762,44150608987728168142923,2250518267681565359353,44022879275401708656599,2244015778995413946051,19613445,1004226359850914214,540000,80500000000000,400000000000000,1114567146170008118009505,1395254090214362721866,1008450837761322676,1008443930606020239
8925289,44157731239358525055681,2250794330109119068405,44048208935616945847463,2245293050125746027514,17743809,1004224122819298530,540000,80500000000000,400000000000000,1115005887213606409779953,1395508782176376744898,1008448007707897130,1008447832942590539
8925816,44156172671060540854191,2250557599381343037302,44070922278567563502624,2246419160659235536956,6206702,1004224821457614862,540000,80500000000000,400000000000000,1115384688798025216730070,1395451137870536675939,1008449277169996838,1008447832942590539
8926343,44117183574606829682072,2244562700640995064667,44135824670601471969272,2247766489701587833315,23166600,1004227591236507426,540000,80500000000000,400000000000000,1116158089153488909863917,1394106664462844148350,1008453883928678573,1008447832942590539
8926870,44064913737200323446603,2237795950355667109354,44132077638680680936097,2247122830477731117063,27409560,1004228187730471612,540000,80500000000000,400000000000000,1116020618408037171686670,1392991575819086112094,1008455129556163101,1008447832942590539
8927397,44046473098189796475436,2235453921374669104947,44132077638680680936097,2247122830477731117063,27229095,1004226473135460528,540000,80500000000000,400000000000000,1116008200757195825138600,1391383356828411436420,1008451562315208135,1008451539401422549
8927924,44041137345698331931240,2234784860166849409579,44132077638680680936097,2247122830477731117063,27229095,1004226473135460528,540000,80500000000000,400000000000000,1116008200757195825138600,1391383356828411436420,1008451562315208135,1008451539401422549
8928451,44039557479982265934396,2234586757487635008158,44132077638680680936097,2247122830477731117063,27229095,1004226473135460528,540000,80500000000000,400000000000000,1116008200757195825138600,1391383356828411436420,1008451562315208135,1008451539401422549
8928978,44039089696724929041746,2234528101162842523642,44132077638680680936097,2247122830477731117063,27229095,1004226473135460528,540000,80500000000000,400000000000000,1116008200757195825138600,1391383356828411436420,1008451562315208135,1008451539401422549
8929505,44048294805714145700551,2235641297376047432879,44132077638680680936097,2247122830477731117063,18475292,1004228281596934050,540000,80500000000000,400000000000000,1116010210520819067807674,1390907796918026989909,1008453378385434469,1008451539401422549
8930032,44075079352114911108567,2238887243468551054263,44132077638680680936097,2247122830477731117063,18475292,1004228281596934050,540000,80500000000000,400000000000000,1116010210520819067807674,1390907796918026989909,1008453378385434469,1008451539401422549
8930559,44095786313039707885306,2241360485857533887367,44090908083619289579215,2240865394243375634609,4429783,1004229422532912556,540000,80500000000000,400000000000000,1114627800156581764946427,1392790850371217289694,1008454279057141991,1008451539401422549
8931086,44104534323988036365019,2242330069523474699981,44092296252156805138879,2241014889768813057554,7992554,1004229724940638395,540000,80500000000000,400000000000000,1114664619973901530636042,1392986794403853656973,1008454675297816119,1008451539401422549
8931613,44114191806152707502899,2243362864664796088802,44104913539815454808954,2242370376216103720773,7220703,1004228161176096126,540000,80500000000000,400000000000000,1115009401782915771411894,1393329655807368284169,1008453131364701474,1008453124915809446
8932140,44123891978552020660375,2244436601673932781597,44118983358070332877210,2243877479792364836196,10269694,1004227694661308461,540000,80500000000000,400000000000000,1115377207603337149310272,1393697824184141824325,1008453551794074145,1008453124915809446
8932667,44136617343273990273687,2245934003034325112521,44130690394798782337453,2245219572209015973889,5062521,1004228169033542338,540000,80500000000000,400000000000000,1115698730797428097425208,1394125620505437060188,1008454607433060492,1008453124915809446
8933194,44141034237823359268639,2246175329114592359807,44132237910527616015785,2245406750323165764750,3950375,1004228239132142997,540000,80500000000000,400000000000000,1115742853603117017000873,1394352486291253252955,1008454751678748716,1008453124915809446
8933721,44197656743755317159491,2246320379306732440318,44143361944241709214136,2245805326531435765124,16339028,1004232965185656006,540000,80500000000000,400000000000000,1115907861734016547855563,1394529488363791896460,1008459901640181272,1008453124915809446
8934248,44238977193395512338643,2246901294857600511744,44157124852767592734341,2245931114587577503844,16115003,1004232628792468054,540000,80500000000000,400000000000000,1116044283361916353661639,1395192456572491995869,1008460205039203645,1008453124915809446
8934775,44284088635356032812866,2248102693635375680104,44222745431655921443575,2246738024457176674003,17267886,1004231402450080691,540000,80500000000000,400000000000000,1116729192250439730375855,1396171286930831225578,1008461859977770852,1008453124915809446
8935302,44328058675692497129061,2249810756224724499789,44222745431655921443575,2246738024457176674003,17267886,1004231402450080691,540000,80500000000000,400000000000000,1116729192250439730375855,1396171286930831225578,1008461859977770852,1008453124915809446
8935829,44324703059499697617850,2249299595084196270548,44245202965296069968799,2247406806595005088486,10680380,1004229844214366221,540000,80500000000000,400000000000000,1117043122038586346195467,1397078771983384673987,1008458997426134361,1008457528943425176
8936356,44314565219106420706698,2247518201462166405336,44281381564204529896830,2248138004719690747154,10252730,1004230313868251790,540000,80500000000000,400000000000000,1117469188417060481289896,1396811645151113887448,1008460402058913910,1008457528943425176
8936883,44312543944440308796499,2246900784363903572620,44281381564204529896830,2248138004719690747154,10252730,1004230313868251790,540000,80500000000000,400000000000000,1117469188417060481289896,1396811645151113887448,1008460402058913910,1008457528943425176
8937410,44311791551167878162746,2245688812919941146023,44287552010682563089997,2247871617618948250149,13719082,1004230639452168887,540000,80500000000000,400000000000000,1117477312402214503120064,1396311453859286092837,1008461173432606879,1008457528943425176
8937937,44310684619168700405115,2244863893978369004029,44287552010682563089997,2247871617618948250149,15663284,1004231274414529049,540000,80500000000000,400000000000000,1117478018969016824468778,1395928838226375277193,1008461811069880285,1008457528943425176
8938464,44282611359273655414651,2239327761720107150308,44293519986947043406068,2246337640791647271686,28645419,1004232971757319606,540000,80500000000000,400000000000000,1117275837323311593371907,1394683761176033260107,1008465421792956054,1008457528943425176
8938991,44201068204378792337792,2230614729313165086346,44288390197718497288911,2244434896519394374616,36100820,1004233293583912975,540000,80500000000000,400000000000000,1116929882728230677432869,1392495596132647839659,1008465929012336177,1008461496479458658
8939518,44155599474071160414442,2226397209958834802258,44288390197718497288911,2244434896519394374616,36101296,1004232242287604135,540000,80500000000000,400000000000000,1116929956762600395418722,1390783373700201249402,1008463760152977605,1008463732166461618
8940045,44129517481168889363300,2223710503393519250482,44288390197718497288911,2244434896519394374616,38777735,1004233021195066481,540000,80500000000000,400000000000000,1116930823081208387872323,1390294549062851471071,1008464542342510276,1008463732166461618
8940572,44118189715222122387671,2222617014922379798454,44288390197718497288911,2244434896519394374616,39591413,1004233569376037477,540000,80500000000000,400000000000000,1116937278840263056753691,1389301867777184533707,1008464857721028533,1008464204380546997
8941099,44081879174403079984802,2221104165904676611862,44288390197718497288911,2244434896519394374616,41230574,1004235170259808841,540000,80500000000000,400000000000000,1116939059388949989738988,1388982498980378463370,1008466465350044275,1008464204380546997
8941626,44053011536171251266471,2221065150350840134269,44288390197718497288911,2244434896519394374616,39472443,1004236264971632150,540000,80500000000000,400000000000000,1116940276958728902209125,1388292468950736227804,1008467564674381564,1008464204380546997
8942153,44020709341971610133338,2220324044337686966301,44288390197718497288911,2244434896519394374616,42668008,1004238036030580818,540000,80500000000000,400000000000000,1116942246781111975080964,1388220682812040760408,1008469343195599286,1008464204380546997
8942680,43947744131695228207985,2215525179796940738931,44288390197718497288911,2244434896519394374616,49925623,1004240834546767968,540000,80500000000000,400000000000000,1116945359370802447430808,1387368348727985371867,1008472153503195612,1008464204380546997
8943207,43907310787969641269051,2212410639086912021398,44288390197718497288911,2244434896519394374616,49925623,1004240834546767968,540000,80500000000000,400000000000000,1116945359370802447430808,1387368348727985371867,1008472153503195612,1008464204380546997
8943734,43895338858304584116098,2211488453116528744501,44288390197718497288911,2244434896519394374616,49925623,1004240834546767968,540000,80500000000000,400000000000000,1116945359370802447430808,1387368348727985371867,1008472153503195612,1008464204380546997
8944261,43891794083455444554658,2211215402595393027923,44288390197718497288911,2244434896519394374616,49925623,1004240834546767968,540000,80500000000000,400000000000000,1116945359370802447430808,1387368348727985371867,1008472153503195612,1008464204380546997
8944788,43891825914628335710081,2211208782366471778812,44288390197718497288911,2244434896519394374616,49829350,1004239034019628727,540000,80500000000000,400000000000000,1116957959155647490682111,1384510425521798915460,1008468318302717760,1008468275708527901
8945315,43891777394585598773583,2211201143355851013647,44288390197718497288911,2244434896519394374616,49835132,1004239036280759481,540000,80500000000000,400000000000000,1116957961670574621425438,1384509158974838516128,1008468320573371111,1008468275708527901
8945842,43871394296785806860586,2209341761373626760072,44288390197718497288911,2244434896519394374616,52774235,1004240239391901381,540000,80500000000000,400000000000000,1116959299822668068013760,1384509204494424999034,1008469528751333626,1008468275708527901
8946369,43860924892008215208727,2208386924252179324582,44288390197718497288911,2244434896519394374616,52782829,1004240243024721440,540000,80500000000000,400000000000000,1116959303863247194016514,1383607949520351798307,1008469532399453058,1008468275708527901
8946896,43769087644633230942875,2199917408424758120514,44201279983068313864533,2237076843752439816792,58593886,1004238511202051152,540000,80500000000000,400000000000000,1115003459105139739220534,1381799756888739181242,1008475631841634817,1008468275708527901
8947423,43724131788827244052553,2195769597329728640564,44201279983068313864533,2237076843752439816792,58602640,1004238515515691272,540000,80500000000000,400000000000000,1115003463894563369408042,1380041939076257032947,1008475636173475208,1008468275708527901
8947950,43676359951136120866291,2192074865920909673484,44201279983068313864533,2237076843752439816792,61887362,1004238309883856294,540000,80500000000000,400000000000000,1115016358305697255094597,1378710981489981906397,1008473064785414454,1008473025526184358
8948477,43669529764724682005363,2191764214571405405124,44201279983068313864533,2237076843752439816792,58687504,1004240039693627806,540000,80500000000000,400000000000000,1115018278931681156988885,1377837733564151489068,1008474801889590426,1008473025526184358
8949004,43685529126140522918849,2193329220468597354456,44201279983068313864533,2237076843752439816792,58687504,1004240039693627806,540000,80500000000000,400000000000000,1115018278931681156988885,1377837733564151489068,1008474801889590426,1008473025526184358
8949531,43691187224106193419775,2193874390225026536639,44201279983068313864533,2237076843752439816792,58101556,1004239946064571224,540000,80500000000000,400000000000000,1115024043898038058208122,1378742666549207214044,1008474243331713301,1008473958528277758
8950058,43697396133371434372923,2194441946399648164323,44201279983068313864533,2237076843752439816792,58101556,1004239946064571224,540000,80500000000000,400000000000000,1115024043898038058208122,1378742666549207214044,1008474243331713301,1008473958528277758
8950585,43699234532528443674894,2194609994401061393676,44201279983068313864533,2237076843752439816792,58101556,1004239946064571224,540000,80500000000000,400000000000000,1115024043898038058208122,1378742666549207214044,1008474243331713301,1008473958528277758
8951112,43699778865086081937227,2194659751820752594402,44201279983068313864533,2237076843752439816792,58101556,1004239946064571224,540000,80500000000000,400000000000000,1115024043898038058208122,1378742666549207214044,1008474243331713301,1008473958528277758
8951639,43699564819005391317793,2194639085578612512313,44201279983068313864533,2237076843752439816792,58119965,1004240359114374989,540000,80500000000000,400000000000000,1115024502513993667800897,1379024989295964243559,1008474658123108467,1008473958528277758
8952166,43700089329080292198662,2194684321304343274954,44201279983068313864533,2237076843752439816792,57973645,1004240360895992767,540000,80500000000000,400000000000000,1115033046745933292142694,1379035395864748261373,1008474436439884940,1008474407365457576
8952693,43701369189664942015372,2194784633405338760084,44201279983068313864533,2237076843752439816792,57975895,1004240404659621396,540000,80500000000000,400000000000000,1115033095337778498071749,1379065353710720107929,1008474480388029663,1008474407365457576
8953220,43851283779225553524145,2208621018456452375031,43814747785802811821059,2204541553351677893381,32522741,1004290946784574796,540000,80500000000000,400000000000000,1106412907995639199553405,1382818298542593203873,1008496266989737202,1008474407365457576
8953747,43923736206135474935111,2217567832039292541758,43859385546811296653436,2209879034341033305249,26493528,1004279970808620961,540000,80500000000000,400000000000000,1107774546666788133982533,1385678315952490879121,1008485406688310896,1008485406631913550
8954274,43931714261350809971193,2219275174701900474167,43928311702304371315076,2218633856687342209081,14886857,1004274024260408445,540000,80500000000000,400000000000000,1109809688461730548749553,1386627450156622587726,1008487923023224777,1008485406631913550
8954801,43965103533495035157643,2224351514638893199955,43944652228986219356916,2221276638902915601089,16822671,1004271656003438145,540000,80500000000000,400000000000000,1110393114799905044614527,1387679457336513812224,1008487137166338402,1008486901419078852
8955328,43954639013481126806302,2224007596754215592234,43960700207424888777869,2224405853514235936469,1565418,1004271035263616114,540000,80500000000000,400000000000000,1111051778399913703810988,1387875726881128417440,1008487884254051799,1008487637545415814
8955855,43973978260606569186629,2225941522876378327784,43957684282657187873294,2224374942990626070739,10069478,1004272076488126985,540000,80500000000000,400000000000000,1111022375483384197607278,1388033241509706886273,1008489030848185491,1008487637545415814
8956382,43996048270169706134582,2228036846313939866988,43990176668205249413959,2227506834404067262581,15224754,1004270817667226621,540000,80500000000000,400000000000000,1111815979731481987273299,1389038570902496638597,1008490102589568919,1008487637545415814
8956909,44035916416977035255137,2231577800713812845765,44005056594500180296415,2228828406659252221959,14108216,1004269125582409581,540000,80500000000000,400000000000000,1112192288788905175966545,1389909335495749856138,1008488883233465689,1008488881480591776
8957436,44035800623278877667857,2230772367463389911235,44027208391196099015311,2230673766186641790859,4928831,1004269226588170329,540000,80500000000000,400000000000000,1112685905838531459825330,1390147442159370934822,1008489603582001860,1008488881480591776
8957963,44041911183909396791927,2229303758841393475093,44039850160298342568693,2229758443900974437237,8130141,1004268704654059670,540000,80500000000000,400000000000000,1112679791550901968551071,1389901371375378503929,1008489644525058391,1008489644525058391
8958490,44045127693607533075181,2227979431694247698891,44045181695988076878369,2228025183065780795454,5369464,1004267807832865655,540000,80500000000000,400000000000000,1112435303980319768409005,1389665204592053691881,1008490097660901900,1008489644525058391
8959017,44031970038297018503740,2225903388066224757914,44042198626548111285400,2227299256291289926878,9963436,1004267735887793117,540000,80500000000000,400000000000000,1112292455855952890690300,1389275230362417486328,1008490225471638938,1008490207810218372
8959544,43984565209085723820237,2220735909284767725365,44029440279212424606223,2225638630118003312992,20753905,1004268333975369532,540000,80500000000000,400000000000000,1111909227241786673844648,1388703165754485958562,1008492269773716721,1008490207810218372
8960071,43975646359358329392937,2219787129453817202827,43970526381151954578366,2219242631045411767870,9000318,1004269432719039773,540000,80500000000000,400000000000000,1110348613805640535379187,1387158924709995179707,1008493578965152597,1008490207810218372
8960598,44019412262940347361623,2224361935178467586794,43977434681354449271960,2219975355209293719203,17936924,1004270225865225889,540000,80500000000000,400000000000000,1110529831238890206814136,1387429179329663615629,1008494895223839549,1008490207810218372
8961125,44045513646545569637977,2227084674342018439764,44017554834684978852564,2224167071843272276897,14343610,1004265485467585718,540000,80500000000000,400000000000000,1111568760319428314056924,1389133812653286099973,1008492581270727670,1008492573589747446
8961652,44058518285319316977508,2228441048370125114992,44036188574604119157309,2226111263864911675190,12778897,1004263935075612296,540000,80500000000000,400000000000000,1112047706458114971755528,1389848977296185465123,1008492584288043371,1008492573589747446
8962179,44061315295486435248418,2228847020540511220237,44057919272327010908498,2228398855675557267947,7577133,1004265229523111661,540000,80500000000000,400000000000000,1112612884819697992217629,1389912299990786844076,1008493991404510307,1008492573589747446
8962706,44074431102382720038852,2230225532697783404283,44072340610306184111717,2230040452025293229508,9057242,1004264560520766257,540000,80500000000000,400000000000000,1113012636888319568285433,1390424229957423910466,1008493883824541598,1008493327502739028
8963233,44242710018877868245451,2240570227879311890344,44172138968115700404659,2236331818355271627096,35987077,1004266295821252904,540000,80500000000000,400000000000000,1114900519042635070533216,1393792737135085971794,1008502216139673510,1008493327502739028
8963760,44456908253158993625700,2254233651353373069677,44258703841561427200599,2241569463139907659253,36103147,1004261980035044988,540000,80500000000000,400000000000000,1116493822733008141322873,1395432666116087144591,1008503941252480794,1008493327502739028
8964287,44526812639189208418303,2258742876720885285027,44388500924496259502434,2249883514437206454722,27394268,1004250225512718825,540000,80500000000000,400000000000000,1118959819507515589373013,1401017805054878590621,1008498689711553736,1008498679939664103
8964814,44568334637260631208277,2261328120029649341209,44388500924496259502434,2249883514437206454722,29711422,1004250827448748485,540000,80500000000000,400000000000000,1118960490199155970849504,1402003985866340216827,1008499294194063949,1008498679939664103
8965341,44610367466122334684868,2264112939481907766338,44388500924496259502434,2249883514437206454722,34283202,1004252062417994811,540000,80500000000000,400000000000000,1118961866231672429297802,1402590658608599233075,1008500534387827528,1008498679939664103
8965868,44645172476239128841468,2266664084858851325874,44388500924496259502434,2249883514437206454722,34543833,1004252132514456201,540000,80500000000000,400000000000000,1118961944334840139338824,1403536052453977674492,1008500604780830854,1008498679939664103
8966395,44656037721606958501398,2267463316936248426337,44388500924496259502434,2249883514437206454722,34543833,1004252132514456201,540000,80500000000000,400000000000000,1118961944334840139338824,1403536052453977674492,1008500604780830854,1008498679939664103
8966922,44663576049449392835471,2267782112654975908142,44388500924496259502434,2249883514437206454722,35978519,1004253257627812702,540000,80500000000000,400000000000000,1118963197963274897851699,1404304180076824712702,1008501734653961056,1008498679939664103
8967449,44691588440405787209755,2269374152789445401019,44388500924496259502434,2249883514437206454722,38125328,1004253917109725007,540000,80500000000000,400000000000000,1118963932773925485331943,1404995904208365569374,1008502396925800832,1008498679939664103
8967976,44716824302107199360813,2271149695942512089368,44388500924496259502434,2249883514437206454722,39488377,1004253450752242666,540000,80500000000000,400000000000000,1118974787511452831436773,1405109398483768013079,1008500988975703859,1008500567162135795
8968503,44725552620372676976735,2271773061089107869358,44388500924496259502434,2249883514437206454722,39488377,1004253450752242666,540000,80500000000000,400000000000000,1118974787511452831436773,1405109398483768013079,1008500988975703859,1008500567162135795
8969030,44728136992644179357786,2271957633597910055654,44388500924496259502434,2249883514437206454722,39488377,1004253450752242666,540000,80500000000000,400000000000000,1118974787511452831436773,1405109398483768013079,1008500988975703859,1008500567162135795
8969557,44728938777436462081585,2272007686940830721824,44388500924496259502434,2249883514437206454722,39482707,1004253458756645030,540000,80500000000000,400000000000000,1118974796430241636981838,1405922565729716797509,1008500997013961227,1008500567162135795
8970084,44747632132020149461500,2272782325336630939366,44388500924496259502434,2249883514437206454722,40935323,1004254050615498695,540000,80500000000000,400000000000000,1118975455900353012073700,1405932874962259274364,1008501591376110351,1008500567162135795
8970611,44761987235149540448428,2273655623990821724130,44388500924496259502434,2249883514437206454722,42186483,1004254628575856841,540000,80500000000000,400000000000000,1118986589245032416452115,1406592300995740916131,1008501647090635987,1008501621000053977
8971138,44767973155319464833195,2273891289969917855595,44388500924496259502434,2249883514437206454722,41046300,1004255170425668313,540000,80500000000000,400000000000000,1118987192998956141922277,1406782541109760934174,1008502191231944172,1008501621000053977
8971665,44767494378492216347002,2273027544674986796499,44388500924496259502434,2249883514437206454722,40708333,1004255828003750813,540000,80500000000000,400000000000000,1118987925702629852759873,1406649869846204308061,1008502851590941204,1008501621000053977
8972192,44768266186180783684061,2272682295056288030534,44388500924496259502434,2249883514437206454722,40708333,1004255828003750813,540000,80500000000000,400000000000000,1118987925702629852759873,1406649869846204308061,1008502851590941204,1008501621000053977
8972719,44766689618536966918472,2272444928629612758267,44388500924496259502434,2249883514437206454722,40457770,1004255910011107704,540000,80500000000000,400000000000000,1118988017078989961174963,1406476986702080834532,1008502933945109305,1008501621000053977
8973246,44766986983640857957353,2272349604386550454844,44388500924496259502434,2249883514437206454722,41514839,1004256108053370506,540000,80500000000000,400000000000000,1119011160943718623945649,1406370240437052976427,1008502788970062143,1008502311630092067
8973773,44926432720878224190451,2282884279958894894629,44465769692895204634067,2254446472979970221434,61113177,1004261609908039621,540000,80500000000000,400000000000000,1120422636101334931116978,1410211057061782531232,1008513662322705669,1008502311630092067
8974300,45179552687457407757616,2299742930344352502196,44465769692895204634067,2254446472979970221434,69596968,1004268929517489058,540000,80500000000000,400000000000000,1120430802356057464474937,1414813948803976902809,1008521012923445344,1008502311630092067
8974827,45306145221816229116851,2306985680426723338872,44465769692895204634067,2254446472979970221434,71594338,1004270395378274183,540000,80500000000000,400000000000000,1120432437770165525140908,1419073094642087091353,1008522484990697815,1008502311630092067
8975354,45459555233457922514442,2317966996237344059307,44634929662343162350327,2265031718426882979964,70710702,1004265416143307154,540000,80500000000000,400000000000000,1123598938991446847566758,1420309612743842384685,1008528667746220767,1008502311630092067
8975881,45757900013016275217868,2329888297437565561977,44634929662343162350327,2265031718426882979964,84238523,1004280586168042323,540000,80500000000000,400000000000000,1123615911619820697077625,1423944560787394334029,1008543902169899908,1008502311630092067
8976408,45932700248992539037888,2336364153922477086344,44634929662343162350327,2265031718426882979964,84238523,1004280586168042323,540000,80500000000000,400000000000000,1123615911619820697077625,1423944560787394334029,1008543902169899908,1008502311630092067
8976935,46054680175356384419270,2340548585507573178813,44634929662343162350327,2265031718426882979964,87034089,1004284275814514425,540000,80500000000000,400000000000000,1123620039694724669036252,1433076451709516027979,1008547607479453680,1008502311630092067
8977462,46123238760847305129679,2342856957761866631127,44634929662343162350327,2265031718426882979964,88277544,1004274562716925271,540000,80500000000000,400000000000000,1123643766051536473842431,1434547373368827708527,1008526042934876253,1008526032756432745
8977989,46157452501235181406193,2344013228568843933145,44634929662343162350327,2265031718426882979964,88277401,1004274560323133970,540000,80500000000000,400000000000000,1123643771342355328007028,1435569703906469267938,1008526037946769220,1008526037946769220
8978516,46170601349685226393911,2344603625588385118914,44634929662343162350327,2265031718426882979964,88529055,1004274875001713021,540000,80500000000000,400000000000000,1123644257262009466978904,1435817054921048665501,1008526248918299305,1008526248918299305
8979043,46176162478758320237770,2344915504573589143238,44634929662343162350327,2265031718426882979964,88529055,1004274875001713021,540000,80500000000000,400000000000000,1123644257262009466978904,1435817054921048665501,1008526248918299305,1008526248918299305
8979570,46177828172370752948227,2345009345001671302817,44634929662343162350327,2265031718426882979964,88530616,1004274913339517023,540000,80500000000000,400000000000000,1123644300156693357538641,1436027337455440046929,1008526287418397857,1008526248918299305
8980097,46178332301548943405285,2345037986781344537898,44634929662343162350327,2265031718426882979964,88530616,1004274913339517023,540000,80500000000000,400000000000000,1123644300156693357538641,1436027337455440046929,1008526287418397857,1008526248918299305
8980624,46169419228925466005206,2344279679378912325913,44634929662343162350327,2265031718426882979964,86582705,1004277820740166378,540000,80500000000000,400000000000000,1123657659771028631203406,1436074301167316198440,1008529126958744100,1008526409935770837
8981151,46148380676962619922131,2342522395084190976577,44634929662343162350327,2265031718426882979964,86899882,1004279665192556546,540000,80500000000000,400000000000000,1123659723475925317705225,1435497425858124140258,1008530979219065253,1008526409935770837
8981678,46139965753193980960557,2341822561579541864925,44634929662343162350327,2265031718426882979964,86899882,1004279665192556546,540000,80500000000000,400000000000000,1123659723475925317705225,1435497425858124140258,1008530979219065253,1008526409935770837
8982205,46137535096811483554128,2341620074006708382624,44634929662343162350327,2265031718426882979964,86903356,1004279746637692721,540000,80500000000000,400000000000000,1123659814602553054371930,1434990858015290278063,1008531061008974762,1008526409935770837
8982732,46137280585935888890861,2341586846749829075776,44634929662343162350327,2265031718426882979964,86943313,1004278774413419599,540000,80500000000000,400000000000000,1123667305920673438680651,1434920948713923931992,1008528876883468497,1008528835775964511
8983259,46207027653938117972417,2338358259175798232497,44939374259376950505832,2280149766482775847858,78689189,1004278806645851160,540000,80500000000000,400000000000000,1128716419341706409881292,1434950338683486498251,1008545613682126293,1008528835775964511
8983786,46305142975328576772078,2334059490004445738146,44939374259376950505832,2280149766482775847858,78691449,1004278809405396863,540000,80500000000000,400000000000000,1128716422443180347411503,1435060283460507764635,1008545616453396279,1008528835775964511
8984313,46334710554663345505132,2332813263471377644333,44939374259376950505832,2280149766482775847858,78717617,1004274717598988085,540000,80500000000000,400000000000000,1128720919655452012253106,1435126446775132570119,1008537302826450658,1008537280526328546
8984840,46363544315371896720374,2333923423499890845333,44939374259376950505832,2280149766482775847858,79868934,1004276148650060738,540000,80500000000000,400000000000000,1128722528037356378338089,1435172822972685551426,1008538739951535785,1008537280526328546
8985367,46374209414944577354037,2334349474813981389446,44939374259376950505832,2280149766482775847858,80071930,1004276906211094166,540000,80500000000000,400000000000000,1128723379472697088500582,1435887316249883570215,1008539500727992655,1008537280526328546
8985894,46299356594090709293350,2325224249243196650063,45223371242168966831955,2290365695323655452586,59926084,1004280128934033621,540000,80500000000000,400000000000000,1132786429840589441504448,1433997861450638166144,1008557277613525501,1008537280526328546
8986421,46192160506619258704244,2315631261114878049828,45223371242168966831955,2290365695323655452586,59970523,1004275208467946453,540000,80500000000000,400000000000000,1132794180697110125797247,1431013174393006880166,1008547341772511881,1008547312087762197
8986948,46160772786517663239215,2312805376881722546559,45223371242168966831955,2290365695323655452586,59970523,1004275208467946453,540000,80500000000000,400000000000000,1132794180697110125797247,1431013174393006880166,1008547341772511881,1008547312087762197
8987475,46151479180231893543538,2311968659356935631313,45223371242168966831955,2290365695323655452586,59970523,1004275208467946453,540000,80500000000000,400000000000000,1132794180697110125797247,1431013174393006880166,1008547341772511881,1008547312087762197
8988002,46156080492087693149812,2312206230552481071524,45223371242168966831955,2290365695323655452586,60405621,1004275701085805449,540000,80500000000000,400000000000000,1132800598819806216203599,1429080118248680224057,1008547669559952082,1008547647365988498
8988529,46160373727018884725124,2312458567394009195258,45223371242168966831955,2290365695323655452586,60949276,1004276298811276115,540000,80500000000000,400000000000000,1132801273040809840221330,1429129473152537005003,1008548269828015747,1008547647365988498
8989056,46175244168063189704884,2313087963800448565699,45223371242168966831955,2290365695323655452586,61719951,1004276785531772770,540000,80500000000000,400000000000000,1132801822050677819578045,1429394670974703093195,1008548758618914598,1008547647365988498
8989583,46201107265116969714647,2313790802544406642539,45223371242168966831955,2290365695323655452586,63247967,1004278055627910229,540000,80500000000000,400000000000000,1132803254690801958136151,1429713836265733320890,1008550034117762336,1008547647365988498
8990110,46241163239938298823239,2314081928452478819498,45223371242168966831955,2290365695323655452586,64362112,1004279255573866724,540000,80500000000000,400000000000000,1132804608203086083191930,1430016714902223492027,1008551239168025637,1008547647365988498
8990637,46256638455990457754450,2314141174033645551115,45223371242168966831955,2290365695323655452586,64405487,1004278444461525186,540000,80500000000000,400000000000000,1132812565716460735644824,1430454581426651171658,1008549512360173306,1008549479650499326
